"id_op_ob","data_emissao_op","numero_ordem_pagamento","vinculacao_op","situacao_op","descricao_situacao_op","data_situacao_op","data_emissao_ob","numero_ordem_bancaria","numero_ordem_lancamento","data_assinatura_ordenador_despesa_ob","data_assinatura_gestor_financeiro_ob","id_dh"
40430,"2025-09-09","2025OP001661",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001661","2025NS013829","2025-09-09","2025-09-09",60895
40300,"2025-09-09","2025OP001531",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001531","2025NS013699","2025-09-09","2025-09-09",60897
40960,"2025-09-09","2025OP002191",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002191","2025NS014359","2025-09-09","2025-09-09",60906
40297,"2025-09-09","2025OP001528",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001528","2025NS013696","2025-09-09","2025-09-09",60688
40289,"2025-09-09","2025OP001520",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001520","2025NS013688","2025-09-09","2025-09-09",60899
43719,"2025-09-29","2025OP004959",405,3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro","2025-09-29",,,"2025NS020174",,,65000
41756,"2025-09-11","2025OP002987",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB002969","2025NS016796","2025-09-11","2025-09-11",63369
39166,"2025-09-09","2025OP000397",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000397","2025NS012565","2025-09-09","2025-09-09",61322
40730,"2025-09-09","2025OP001961",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001961","2025NS014129","2025-09-09","2025-09-09",61060
43470,"2025-09-29","2025OP004710",405,3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro","2025-09-29",,,"2025NS019925",,,64931
39627,"2025-09-09","2025OP000858",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000858","2025NS013026","2025-09-09","2025-09-09",61870
41585,"2025-09-09","2025OP002816",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002816","2025NS014984","2025-09-09","2025-09-09",60672
40540,"2025-09-09","2025OP001771",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001771","2025NS013939","2025-09-09","2025-09-09",60673
40343,"2025-09-09","2025OP001574",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001574","2025NS013742","2025-09-09","2025-09-09",60674
38961,"2025-09-09","2025OP000192",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000192","2025NS012360","2025-09-09","2025-09-09",61548
40543,"2025-09-09","2025OP001774",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001774","2025NS013942","2025-09-09","2025-09-09",63119
41217,"2025-09-09","2025OP002448",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002448","2025NS014616","2025-09-09","2025-09-09",62295
39102,"2025-09-09","2025OP000333",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000329","2025NS012501","2025-09-09","2025-09-09",61871
43293,"2025-09-29","2025OP004533",405,3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro","2025-09-29",,,"2025NS019748",,,65001
40817,"2025-09-09","2025OP002048",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002048","2025NS014216","2025-09-09","2025-09-09",61188
39517,"2025-09-09","2025OP000748",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000748","2025NS012916","2025-09-09","2025-09-09",60907
41498,"2025-09-09","2025OP002729",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002728","2025NS014897","2025-09-09","2025-09-09",60676
42736,"2025-09-11","2025OP003967",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003990","2025NS017776","2025-09-11","2025-09-11",63591
41642,"2025-09-11","2025OP002873",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB002878","2025NS016682","2025-09-11","2025-09-11",64427
41495,"2025-09-09","2025OP002726",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002722","2025NS014894","2025-09-09","2025-09-09",60677
40889,"2025-09-09","2025OP002120",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002120","2025NS014288","2025-09-09","2025-09-09",63066
41582,"2025-09-09","2025OP002813",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002813","2025NS014981","2025-09-09","2025-09-09",61051
41583,"2025-09-09","2025OP002814",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002814","2025NS014982","2025-09-09","2025-09-09",61466
41577,"2025-09-09","2025OP002808",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002808","2025NS014976","2025-09-09","2025-09-09",61972
41579,"2025-09-09","2025OP002810",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002810","2025NS014978","2025-09-09","2025-09-09",61973
41575,"2025-09-09","2025OP002806",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002806","2025NS014974","2025-09-09","2025-09-09",60726
39106,"2025-09-09","2025OP000337",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000337","2025NS012505","2025-09-09","2025-09-09",60652
39131,"2025-09-09","2025OP000362",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000362","2025NS012530","2025-09-09","2025-09-09",60619
41523,"2025-09-09","2025OP002754",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002754","2025NS014922","2025-09-09","2025-09-09",60630
43528,"2025-09-29","2025OP004768",405,3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro","2025-09-29",,,"2025NS019983",,,65268
41154,"2025-09-09","2025OP002385",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002385","2025NS014553","2025-09-09","2025-09-09",60631
41816,"2025-09-11","2025OP003047",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003048","2025NS016856","2025-09-11","2025-09-11",63717
40713,"2025-09-09","2025OP001944",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001944","2025NS014112","2025-09-09","2025-09-09",63257
42880,"2025-09-11","2025OP004111",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004102","2025NS017920","2025-09-11","2025-09-11",63846
39804,"2025-09-09","2025OP001035",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001035","2025NS013203","2025-09-09","2025-09-09",61243
39805,"2025-09-09","2025OP001036",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001036","2025NS013204","2025-09-09","2025-09-09",63011
41807,"2025-09-11","2025OP003038",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003039","2025NS016847","2025-09-11","2025-09-11",63470
39793,"2025-09-09","2025OP001024",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001024","2025NS013192","2025-09-09","2025-09-09",61039
42121,"2025-09-11","2025OP003352",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003335","2025NS017161","2025-09-11","2025-09-11",63461
39800,"2025-09-09","2025OP001031",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001031","2025NS013199","2025-09-09","2025-09-09",61509
39792,"2025-09-09","2025OP001023",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001023","2025NS013191","2025-09-09","2025-09-09",61202
42119,"2025-09-11","2025OP003350",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003348","2025NS017159","2025-09-11","2025-09-11",64205
40284,"2025-09-09","2025OP001515",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001515","2025NS013683","2025-09-09","2025-09-09",62521
41203,"2025-09-09","2025OP002434",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002434","2025NS014602","2025-09-09","2025-09-09",61021
43023,"2025-09-11","2025OP004254",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004247","2025NS018063","2025-09-11","2025-09-11",64783
42122,"2025-09-11","2025OP003353",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003337","2025NS017162","2025-09-11","2025-09-11",64293
41048,"2025-09-09","2025OP002279",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002279","2025NS014447","2025-09-09","2025-09-09",60635
40285,"2025-09-09","2025OP001516",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001516","2025NS013684","2025-09-09","2025-09-09",62782
42356,"2025-09-11","2025OP003587",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003595","2025NS017396","2025-09-11","2025-09-11",64057
39784,"2025-09-09","2025OP001015",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001016","2025NS013183","2025-09-09","2025-09-09",61791
39262,"2025-09-09","2025OP000493",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000493","2025NS012661","2025-09-09","2025-09-09",60764
40826,"2025-09-09","2025OP002057",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002057","2025NS014225","2025-09-09","2025-09-09",60636
39144,"2025-09-09","2025OP000375",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000375","2025NS012543","2025-09-09","2025-09-09",60637
39796,"2025-09-09","2025OP001027",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001027","2025NS013195","2025-09-09","2025-09-09",61977
38918,"2025-09-09","2025OP000149",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000149","2025NS012317","2025-09-09","2025-09-09",60586
42624,"2025-09-11","2025OP003855",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003849","2025NS017664","2025-09-11","2025-09-11",63678
40129,"2025-09-09","2025OP001360",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001360","2025NS013528","2025-09-09","2025-09-09",62525
39782,"2025-09-09","2025OP001013",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001013","2025NS013181","2025-09-09","2025-09-09",61480
40329,"2025-09-09","2025OP001560",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001560","2025NS013728","2025-09-09","2025-09-09",63215
40893,"2025-09-09","2025OP002124",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002124","2025NS014292","2025-09-09","2025-09-09",62967
43583,"2025-09-29","2025OP004823",405,3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro","2025-09-29",,,"2025NS020038",,,65152
40327,"2025-09-09","2025OP001558",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001558","2025NS013726","2025-09-09","2025-09-09",61245
42469,"2025-09-11","2025OP003700",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003704","2025NS017509","2025-09-11","2025-09-11",63700
40325,"2025-09-09","2025OP001556",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001556","2025NS013724","2025-09-09","2025-09-09",60924
40855,"2025-09-09","2025OP002086",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002086","2025NS014254","2025-09-09","2025-09-09",61621
43585,"2025-09-29","2025OP004825",405,3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro","2025-09-29",,,"2025NS020040",,,65016
39881,"2025-09-09","2025OP001112",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001117","2025NS013280","2025-09-09","2025-09-09",60679
40332,"2025-09-09","2025OP001563",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001563","2025NS013731","2025-09-09","2025-09-09",61511
42404,"2025-09-11","2025OP003635",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003638","2025NS017444","2025-09-11","2025-09-11",64321
40347,"2025-09-09","2025OP001578",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001578","2025NS013746","2025-09-09","2025-09-09",60956
40331,"2025-09-09","2025OP001562",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001562","2025NS013730","2025-09-09","2025-09-09",62028
43142,"2025-09-11","2025OP004373",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004361","2025NS018182","2025-09-11","2025-09-11",64701
43584,"2025-09-29","2025OP004824",405,3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro","2025-09-29",,,"2025NS020039",,,65063
41336,"2025-09-09","2025OP002567",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002567","2025NS014735","2025-09-09","2025-09-09",63210
39178,"2025-09-09","2025OP000409",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000419","2025NS012577","2025-09-09","2025-09-09",60680
42567,"2025-09-11","2025OP003798",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003787","2025NS017607","2025-09-11","2025-09-11",63466
42572,"2025-09-11","2025OP003803",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003806","2025NS017612","2025-09-11","2025-09-11",64327
42439,"2025-09-11","2025OP003670",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003661","2025NS017479","2025-09-11","2025-09-11",64508
39452,"2025-09-09","2025OP000683",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000683","2025NS012851","2025-09-09","2025-09-09",61516
43249,"2025-09-29","2025OP004489",405,3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro","2025-09-29",,,"2025NS019704",,,64985
41928,"2025-09-11","2025OP003159",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003166","2025NS016968","2025-09-11","2025-09-11",64385
39454,"2025-09-09","2025OP000685",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000685","2025NS012853","2025-09-09","2025-09-09",62378
39459,"2025-09-09","2025OP000690",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000690","2025NS012858","2025-09-09","2025-09-09",61981
39228,"2025-09-09","2025OP000459",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000459","2025NS012627","2025-09-09","2025-09-09",60621
41486,"2025-09-09","2025OP002717",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002729","2025NS014885","2025-09-09","2025-09-09",62737
42565,"2025-09-11","2025OP003796",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003791","2025NS017605","2025-09-11","2025-09-11",64502
40076,"2025-09-09","2025OP001307",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001316","2025NS013475","2025-09-09","2025-09-09",60642
40829,"2025-09-09","2025OP002060",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002060","2025NS014228","2025-09-09","2025-09-09",60656
40840,"2025-09-09","2025OP002071",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002071","2025NS014239","2025-09-09","2025-09-09",60681
39829,"2025-09-09","2025OP001060",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001060","2025NS013228","2025-09-09","2025-09-09",60657
39835,"2025-09-09","2025OP001066",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001066","2025NS013234","2025-09-09","2025-09-09",60660
39306,"2025-09-09","2025OP000537",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000534","2025NS012705","2025-09-09","2025-09-09",60683
40035,"2025-09-09","2025OP001266",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001266","2025NS013434","2025-09-09","2025-09-09",60686
40913,"2025-09-09","2025OP002144",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002144","2025NS014312","2025-09-09","2025-09-09",60662
41479,"2025-09-09","2025OP002710",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002715","2025NS014878","2025-09-09","2025-09-09",60696
40080,"2025-09-09","2025OP001311",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001324","2025NS013479","2025-09-09","2025-09-09",60737
40809,"2025-09-09","2025OP002040",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002040","2025NS014208","2025-09-09","2025-09-09",60739
40747,"2025-09-09","2025OP001978",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001978","2025NS014146","2025-09-09","2025-09-09",63261
40077,"2025-09-09","2025OP001308",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001318","2025NS013476","2025-09-09","2025-09-09",60738
39029,"2025-09-09","2025OP000260",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000260","2025NS012428","2025-09-09","2025-09-09",60698
41090,"2025-09-09","2025OP002321",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002311","2025NS014489","2025-09-09","2025-09-09",60753
41510,"2025-09-09","2025OP002741",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002741","2025NS014909","2025-09-09","2025-09-09",60664
41037,"2025-09-09","2025OP002268",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002268","2025NS014436","2025-09-09","2025-09-09",60665
40587,"2025-09-09","2025OP001818",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001818","2025NS013986","2025-09-09","2025-09-09",60700
40305,"2025-09-09","2025OP001536",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001536","2025NS013704","2025-09-09","2025-09-09",60701
39293,"2025-09-09","2025OP000524",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000508","2025NS012692","2025-09-09","2025-09-09",60713
41401,"2025-09-09","2025OP002632",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002632","2025NS014800","2025-09-09","2025-09-09",60703
39500,"2025-09-09","2025OP000731",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000731","2025NS012899","2025-09-09","2025-09-09",60711
42503,"2025-09-11","2025OP003734",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003738","2025NS017543","2025-09-11","2025-09-11",63423
40497,"2025-09-09","2025OP001728",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001720","2025NS013896","2025-09-09","2025-09-09",63190
40502,"2025-09-09","2025OP001733",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001730","2025NS013901","2025-09-09","2025-09-09",63188
42494,"2025-09-11","2025OP003725",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003734","2025NS017534","2025-09-11","2025-09-11",63476
40496,"2025-09-09","2025OP001727",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001718","2025NS013895","2025-09-09","2025-09-09",61982
40768,"2025-09-09","2025OP001999",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001999","2025NS014167","2025-09-09","2025-09-09",60716
40789,"2025-09-09","2025OP002020",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002009","2025NS014188","2025-09-09","2025-09-09",60717
42496,"2025-09-11","2025OP003727",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003724","2025NS017536","2025-09-11","2025-09-11",63484
40794,"2025-09-09","2025OP002025",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002019","2025NS014193","2025-09-09","2025-09-09",60743
40501,"2025-09-09","2025OP001732",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001728","2025NS013900","2025-09-09","2025-09-09",63152
41352,"2025-09-09","2025OP002583",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002583","2025NS014751","2025-09-09","2025-09-09",61658
40499,"2025-09-09","2025OP001730",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001724","2025NS013898","2025-09-09","2025-09-09",63015
40933,"2025-09-09","2025OP002164",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002164","2025NS014332","2025-09-09","2025-09-09",60744
39882,"2025-09-09","2025OP001113",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001119","2025NS013281","2025-09-09","2025-09-09",60705
39682,"2025-09-09","2025OP000913",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000922","2025NS013081","2025-09-09","2025-09-09",60720
40500,"2025-09-09","2025OP001731",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001726","2025NS013899","2025-09-09","2025-09-09",63185
40841,"2025-09-09","2025OP002072",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002072","2025NS014240","2025-09-09","2025-09-09",60722
40835,"2025-09-09","2025OP002066",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002066","2025NS014234","2025-09-09","2025-09-09",60708
40492,"2025-09-09","2025OP001723",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001711","2025NS013891","2025-09-09","2025-09-09",61205
40498,"2025-09-09","2025OP001729",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001722","2025NS013897","2025-09-09","2025-09-09",63009
42635,"2025-09-11","2025OP003866",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003873","2025NS017675","2025-09-11","2025-09-11",64827
40505,"2025-09-09","2025OP001736",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001736","2025NS013904","2025-09-09","2025-09-09",63039
42637,"2025-09-11","2025OP003868",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003865","2025NS017677","2025-09-11","2025-09-11",64368
43677,"2025-09-29","2025OP004917",405,3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro","2025-09-29",,,"2025NS020132",,,65164
40754,"2025-09-09","2025OP001985",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001985","2025NS014153","2025-09-09","2025-09-09",60725
40724,"2025-09-09","2025OP001955",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001955","2025NS014123","2025-09-09","2025-09-09",62655
40722,"2025-09-09","2025OP001953",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001953","2025NS014121","2025-09-09","2025-09-09",61528
39834,"2025-09-09","2025OP001065",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001065","2025NS013233","2025-09-09","2025-09-09",63227
40729,"2025-09-09","2025OP001960",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001960","2025NS014128","2025-09-09","2025-09-09",61745
40727,"2025-09-09","2025OP001958",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001958","2025NS014126","2025-09-09","2025-09-09",62302
40379,"2025-09-09","2025OP001610",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001629","2025NS013778","2025-09-09","2025-09-09",60749
42636,"2025-09-11","2025OP003867",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003881","2025NS017676","2025-09-11","2025-09-11",63858
42641,"2025-09-11","2025OP003872",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003868","2025NS017681","2025-09-11","2025-09-11",64514
40048,"2025-09-09","2025OP001279",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001279","2025NS013447","2025-09-09","2025-09-09",62948
40723,"2025-09-09","2025OP001954",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001954","2025NS014122","2025-09-09","2025-09-09",62918
