"id_op_ob","data_emissao_op","numero_ordem_pagamento","vinculacao_op","situacao_op","descricao_situacao_op","data_situacao_op","data_emissao_ob","numero_ordem_bancaria","numero_ordem_lancamento","data_assinatura_ordenador_despesa_ob","data_assinatura_gestor_financeiro_ob","id_dh"
33298,"2024-12-12","2024OP006769",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006771","2024NS032358","2024-12-12","2024-12-12",60471
28133,"2024-07-03","2024OP005982",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005981","2024NS019062","2024-07-03","2024-07-03",53470
28548,"2024-07-02","2024OP001270",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001259","2024NS013929","2024-07-02","2024-07-02",51364
28547,"2024-07-02","2024OP001269",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001269","2024NS013928","2024-07-02","2024-07-02",51363
28568,"2024-07-02","2024OP001290",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001289","2024NS013949","2024-07-02","2024-07-02",51476
28575,"2024-07-02","2024OP001297",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001297","2024NS013956","2024-07-02","2024-07-02",51600
33804,"2024-12-12","2024OP007275",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007277","2024NS032864","2024-12-12","2024-12-12",50959
33305,"2024-12-12","2024OP006776",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006778","2024NS032365","2024-12-12","2024-12-12",51703
33778,"2024-12-12","2024OP007249",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007251","2024NS032838","2024-12-12","2024-12-12",52000
28578,"2024-07-02","2024OP001300",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001300","2024NS013959","2024-07-02","2024-07-02",53953
28128,"2024-07-03","2024OP005977",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005976","2024NS019057","2024-07-03","2024-07-03",52680
28580,"2024-07-02","2024OP001302",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001302","2024NS013961","2024-07-02","2024-07-02",54901
28579,"2024-07-02","2024OP001301",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001303","2024NS013960","2024-07-02","2024-07-02",54717
28573,"2024-07-02","2024OP001295",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001287","2024NS013954","2024-07-02","2024-07-02",50256
28590,"2024-07-02","2024OP001312",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001313","2024NS013971","2024-07-02","2024-07-02",56366
28592,"2024-07-02","2024OP001314",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001309","2024NS013973","2024-07-02","2024-07-02",50234
33789,"2024-12-12","2024OP007260",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007262","2024NS032849","2024-12-12","2024-12-12",54947
33786,"2024-12-12","2024OP007257",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007259","2024NS032846","2024-12-12","2024-12-12",55900
33768,"2024-12-12","2024OP007239",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007241","2024NS032828","2024-12-12","2024-12-12",55569
28570,"2024-07-02","2024OP001292",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001284","2024NS013951","2024-07-02","2024-07-02",53055
33796,"2024-12-12","2024OP007267",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007269","2024NS032856","2024-12-12","2024-12-12",56597
28130,"2024-07-03","2024OP005979",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005978","2024NS019059","2024-07-03","2024-07-03",57183
33303,"2024-12-12","2024OP006774",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006776","2024NS032363","2024-12-12","2024-12-12",58325
33788,"2024-12-12","2024OP007259",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007261","2024NS032848","2024-12-12","2024-12-12",54625
28587,"2024-07-02","2024OP001309",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001311","2024NS013968","2024-07-02","2024-07-02",56316
33782,"2024-12-12","2024OP007253",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007255","2024NS032842","2024-12-12","2024-12-12",52907
28569,"2024-07-02","2024OP001291",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB001290","2024NS013950","2024-07-02","2024-07-02",59015
28581,"2024-07-02","2024OP001303",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001301","2024NS013962","2024-07-02","2024-07-02",52415
28563,"2024-07-02","2024OP001285",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001292","2024NS013944","2024-07-02","2024-07-02",54592
33773,"2024-12-12","2024OP007244",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007246","2024NS032833","2024-12-12","2024-12-12",54620
33809,"2024-12-12","2024OP007280",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007282","2024NS032869","2024-12-12","2024-12-12",56823
28583,"2024-07-02","2024OP001305",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001308","2024NS013964","2024-07-02","2024-07-02",55969
33766,"2024-12-12","2024OP007237",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007239","2024NS032826","2024-12-12","2024-12-12",60434
28605,"2024-07-02","2024OP001327",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001329","2024NS013986","2024-07-02","2024-07-02",52555
28603,"2024-07-02","2024OP001325",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001338","2024NS013984","2024-07-02","2024-07-02",50166
28593,"2024-07-02","2024OP001315",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB001320","2024NS013974","2024-07-02","2024-07-02",59222
28559,"2024-07-02","2024OP001281",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001281","2024NS013940","2024-07-02","2024-07-02",50333
33776,"2024-12-12","2024OP007247",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007249","2024NS032836","2024-12-12","2024-12-12",50347
33780,"2024-12-12","2024OP007251",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007253","2024NS032840","2024-12-12","2024-12-12",57288
28565,"2024-07-02","2024OP001287",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001295","2024NS013946","2024-07-02","2024-07-02",53637
28595,"2024-07-02","2024OP001317",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001307","2024NS013976","2024-07-02","2024-07-02",50645
28567,"2024-07-02","2024OP001289",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001294","2024NS013948","2024-07-02","2024-07-02",51214
28566,"2024-07-02","2024OP001288",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001279","2024NS013947","2024-07-02","2024-07-02",51355
28546,"2024-07-02","2024OP001268",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001267","2024NS013927","2024-07-02","2024-07-02",52092
28560,"2024-07-02","2024OP001282",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001293","2024NS013941","2024-07-02","2024-07-02",52771
33794,"2024-12-12","2024OP007265",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007267","2024NS032854","2024-12-12","2024-12-12",57363
33774,"2024-12-12","2024OP007245",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007247","2024NS032834","2024-12-12","2024-12-12",53893
28552,"2024-07-02","2024OP001274",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001260","2024NS013933","2024-07-02","2024-07-02",53982
28561,"2024-07-02","2024OP001283",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001282","2024NS013942","2024-07-02","2024-07-02",54192
33767,"2024-12-12","2024OP007238",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007240","2024NS032827","2024-12-12","2024-12-12",54438
28558,"2024-07-02","2024OP001280",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001278","2024NS013939","2024-07-02","2024-07-02",54299
33798,"2024-12-12","2024OP007269",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007271","2024NS032858","2024-12-12","2024-12-12",52705
33784,"2024-12-12","2024OP007255",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007257","2024NS032844","2024-12-12","2024-12-12",55414
28582,"2024-07-02","2024OP001304",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001314","2024NS013963","2024-07-02","2024-07-02",54772
33805,"2024-12-12","2024OP007276",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007278","2024NS032865","2024-12-12","2024-12-12",54931
33779,"2024-12-12","2024OP007250",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007252","2024NS032839","2024-12-12","2024-12-12",56692
28588,"2024-07-02","2024OP001310",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001306","2024NS013969","2024-07-02","2024-07-02",55706
28554,"2024-07-02","2024OP001276",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001262","2024NS013935","2024-07-02","2024-07-02",55439
28553,"2024-07-02","2024OP001275",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001277","2024NS013934","2024-07-02","2024-07-02",55438
28591,"2024-07-02","2024OP001313",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001317","2024NS013972","2024-07-02","2024-07-02",55619
33807,"2024-12-12","2024OP007278",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007280","2024NS032867","2024-12-12","2024-12-12",52105
27739,"2024-07-02","2024OP005588",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005587","2024NS018247","2024-07-03","2024-07-03",59352
32881,"2024-12-12","2024OP006352",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006354","2024NS031941","2024-12-12","2024-12-12",60212
28585,"2024-07-02","2024OP001307",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001318","2024NS013966","2024-07-02","2024-07-02",56265
33801,"2024-12-12","2024OP007272",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007274","2024NS032861","2024-12-12","2024-12-12",50633
28562,"2024-07-02","2024OP001284",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001288","2024NS013943","2024-07-02","2024-07-02",56587
33811,"2024-12-12","2024OP007282",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007284","2024NS032871","2024-12-12","2024-12-12",55571
33802,"2024-12-12","2024OP007273",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007275","2024NS032862","2024-12-12","2024-12-12",52880
27838,"2024-07-02","2024OP005687",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005686","2024NS018346","2024-07-03","2024-07-03",52214
27835,"2024-07-02","2024OP005684",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005683","2024NS018343","2024-07-03","2024-07-03",59240
27830,"2024-07-02","2024OP005679",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005678","2024NS018338","2024-07-03","2024-07-03",50344
27841,"2024-07-02","2024OP005690",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005689","2024NS018349","2024-07-03","2024-07-03",57725
27847,"2024-07-02","2024OP005696",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005695","2024NS018355","2024-07-03","2024-07-03",53964
27837,"2024-07-02","2024OP005686",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005685","2024NS018345","2024-07-03","2024-07-03",50673
35998,"2024-12-12","2024OP009469",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009481","2024NS035058","2024-12-12","2024-12-12",52461
28601,"2024-07-02","2024OP001323",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001321","2024NS013982","2024-07-02","2024-07-02",52968
27833,"2024-07-02","2024OP005682",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005681","2024NS018341","2024-07-03","2024-07-03",53168
27832,"2024-07-02","2024OP005681",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005680","2024NS018340","2024-07-03","2024-07-03",53169
32968,"2024-12-12","2024OP006439",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006441","2024NS032028","2024-12-12","2024-12-12",59261
28577,"2024-07-02","2024OP001299",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001299","2024NS013958","2024-07-02","2024-07-02",53747
30412,"2024-07-02","2024OP003134",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB003134","2024NS015793","2024-07-02","2024-07-03",50313
30413,"2024-07-02","2024OP003135",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB003135","2024NS015794","2024-07-02","2024-07-03",50508
35995,"2024-12-12","2024OP009466",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009464","2024NS035055","2024-12-12","2024-12-12",60299
36994,"2024-12-12","2024OP010465",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010460","2024NS036054","2024-12-12","2024-12-12",59350
35997,"2024-12-12","2024OP009468",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009487","2024NS035057","2024-12-12","2024-12-12",50208
32967,"2024-12-12","2024OP006438",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006440","2024NS032027","2024-12-12","2024-12-12",50779
33592,"2024-12-12","2024OP007063",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007065","2024NS032652","2024-12-12","2024-12-12",57485
33797,"2024-12-12","2024OP007268",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007270","2024NS032857","2024-12-12","2024-12-12",51268
30410,"2024-07-02","2024OP003132",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB003132","2024NS015791","2024-07-02","2024-07-03",55172
36001,"2024-12-12","2024OP009472",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009489","2024NS035061","2024-12-12","2024-12-12",52031
27836,"2024-07-02","2024OP005685",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005684","2024NS018344","2024-07-03","2024-07-03",53423
33785,"2024-12-12","2024OP007256",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007258","2024NS032845","2024-12-12","2024-12-12",54548
36002,"2024-12-12","2024OP009473",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009473","2024NS035062","2024-12-12","2024-12-12",53542
27839,"2024-07-02","2024OP005688",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005687","2024NS018347","2024-07-03","2024-07-03",54665
28557,"2024-07-02","2024OP001279",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001291","2024NS013938","2024-07-02","2024-07-02",54975
36000,"2024-12-12","2024OP009471",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009472","2024NS035060","2024-12-12","2024-12-12",56148
32969,"2024-12-12","2024OP006440",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006442","2024NS032029","2024-12-12","2024-12-12",50273
33795,"2024-12-12","2024OP007266",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007268","2024NS032855","2024-12-12","2024-12-12",56565
35996,"2024-12-12","2024OP009467",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009479","2024NS035056","2024-12-12","2024-12-12",56930
27849,"2024-07-02","2024OP005698",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005697","2024NS018357","2024-07-03","2024-07-03",57237
32982,"2024-12-12","2024OP006453",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006455","2024NS032042","2024-12-12","2024-12-12",57115
27827,"2024-07-02","2024OP005676",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005675","2024NS018335","2024-07-03","2024-07-03",50038
27845,"2024-07-02","2024OP005694",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005693","2024NS018353","2024-07-03","2024-07-03",57484
32977,"2024-12-12","2024OP006448",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006450","2024NS032037","2024-12-12","2024-12-12",57513
27846,"2024-07-02","2024OP005695",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005694","2024NS018354","2024-07-03","2024-07-03",58047
35999,"2024-12-12","2024OP009470",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009477","2024NS035059","2024-12-12","2024-12-12",58062
31817,"2024-07-02","2024OP004539",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004500","2024NS017198","2024-07-03","2024-07-03",59355
27843,"2024-07-02","2024OP005692",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005691","2024NS018351","2024-07-03","2024-07-03",50630
28299,"2024-07-02","2024OP001021",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001014","2024NS013680","2024-07-02","2024-07-02",52650
28306,"2024-07-02","2024OP001028",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001040","2024NS013687","2024-07-02","2024-07-02",52651
27713,"2024-07-02","2024OP005562",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005561","2024NS018221","2024-07-03","2024-07-03",53924
28302,"2024-07-02","2024OP001024",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB001039","2024NS013683","2024-07-02","2024-07-02",58694
38396,"2024-12-12","2024OP011867",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB012111","2024NS037461","2024-12-12","2024-12-12",55539
38395,"2024-12-12","2024OP011866",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB012113","2024NS037460","2024-12-12","2024-12-12",60206
32285,"2024-07-02","2024OP005007",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005006","2024NS017666","2024-07-03","2024-07-03",55540
28300,"2024-07-02","2024OP001022",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001018","2024NS013681","2024-07-02","2024-07-02",50424
32973,"2024-12-12","2024OP006444",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006446","2024NS032033","2024-12-12","2024-12-12",54486
28308,"2024-07-02","2024OP001030",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001041","2024NS013689","2024-07-02","2024-07-02",52934
33444,"2024-12-12","2024OP006915",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006917","2024NS032504","2024-12-12","2024-12-12",60547
